"","time","length","track","channel","note","notename","velocity","track_name","angle","radius","size"
"1827",161250,232,8,6,32,"G#,",110,"FINGEREDBAS",4.99092926036181,34.2592592592593,1.2080921584513
"1828",161750,232,8,6,36,"C",110,"FINGEREDBAS",5.00640501000635,37.962962962963,1.2080921584513
"1829",162250,232,8,6,36,"C",110,"FINGEREDBAS",5.02188075965088,37.962962962963,1.2080921584513
"1830",162500,232,8,6,36,"C",110,"FINGEREDBAS",5.02961863447314,37.962962962963,1.2080921584513
"1831",163004,314,8,6,36,"C",110,"FINGEREDBAS",5.04521819011483,37.962962962963,1.40546778977772
"1832",163500,388,8,6,29,"F,",110,"FINGEREDBAS",5.06057013376221,31.4814814814815,1.56232699092499
"1833",164000,482,8,6,27,"D#,",110,"FINGEREDBAS",5.07604588340674,29.6296296296296,1.74132402523066
"1834",168000,232,8,6,32,"G#,",110,"FINGEREDBAS",5.199851880563,34.2592592592593,1.2080921584513
"1835",168500,232,8,6,32,"G#,",110,"FINGEREDBAS",5.21532763020754,34.2592592592593,1.2080921584513
"1836",169000,232,8,6,36,"C",110,"FINGEREDBAS",5.23080337985207,37.962962962963,1.2080921584513
"1837",169250,232,8,6,36,"C",110,"FINGEREDBAS",5.23854125467434,37.962962962963,1.2080921584513
"1838",169750,232,8,6,37,"C#",110,"FINGEREDBAS",5.25401700431887,38.8888888888889,1.2080921584513
"1839",170250,232,8,6,37,"C#",110,"FINGEREDBAS",5.2694927539634,38.8888888888889,1.2080921584513
"1840",170500,232,8,6,37,"C#",110,"FINGEREDBAS",5.27723062878567,38.8888888888889,1.2080921584513
"1841",171000,314,8,6,32,"G#,",110,"FINGEREDBAS",5.2927063784302,34.2592592592593,1.40546778977772
"1842",171500,232,8,6,32,"G#,",110,"FINGEREDBAS",5.30818212807473,34.2592592592593,1.2080921584513
"1843",172000,232,8,6,29,"F,",110,"FINGEREDBAS",5.32365787771927,31.4814814814815,1.2080921584513
"1844",172500,232,8,6,24,"C,",110,"FINGEREDBAS",5.3391336273638,26.8518518518519,1.2080921584513
"1845",173000,232,8,6,29,"F,",110,"FINGEREDBAS",5.35460937700833,31.4814814814815,1.2080921584513
"1846",173250,232,8,6,29,"F,",110,"FINGEREDBAS",5.3623472518306,31.4814814814815,1.2080921584513
"1847",173750,232,8,6,29,"F,",110,"FINGEREDBAS",5.37782300147513,31.4814814814815,1.2080921584513
"1848",174000,232,8,6,32,"G#,",110,"FINGEREDBAS",5.3855608762974,34.2592592592593,1.2080921584513
"1849",174250,232,8,6,32,"G#,",110,"FINGEREDBAS",5.39329875111966,34.2592592592593,1.2080921584513
"1850",174500,232,8,6,32,"G#,",110,"FINGEREDBAS",5.40103662594193,34.2592592592593,1.2080921584513
"1851",175000,226,8,6,32,"G#,",110,"FINGEREDBAS",5.41651237558646,34.2592592592593,1.19236794596748
"1852",175500,232,8,6,25,"C#,",110,"FINGEREDBAS",5.43198812523099,27.7777777777778,1.2080921584513
"1853",176000,232,8,6,32,"G#,",110,"FINGEREDBAS",5.44746387487553,34.2592592592593,1.2080921584513
"1854",176500,232,8,6,29,"F,",110,"FINGEREDBAS",5.46293962452006,31.4814814814815,1.2080921584513
"1855",177000,232,8,6,32,"G#,",110,"FINGEREDBAS",5.47841537416459,34.2592592592593,1.2080921584513
"1856",177250,232,8,6,32,"G#,",110,"FINGEREDBAS",5.48615324898686,34.2592592592593,1.2080921584513
"1857",177750,232,8,6,34,"A#,",110,"FINGEREDBAS",5.50162899863139,36.1111111111111,1.2080921584513
"1858",178000,232,8,6,36,"C",110,"FINGEREDBAS",5.50936687345366,37.962962962963,1.2080921584513
"1859",178250,232,8,6,26,"D,",110,"FINGEREDBAS",5.51710474827593,28.7037037037037,1.2080921584513
"1860",178500,232,8,6,28,"E,",110,"FINGEREDBAS",5.52484262309819,30.5555555555556,1.2080921584513
"1861",179000,226,8,6,34,"A#,",110,"FINGEREDBAS",5.54031837274273,36.1111111111111,1.19236794596748
"1862",179500,232,8,6,28,"E,",110,"FINGEREDBAS",5.55579412238726,30.5555555555556,1.2080921584513
"1863",179750,232,8,6,28,"E,",110,"FINGEREDBAS",5.56353199720952,30.5555555555556,1.2080921584513
"1864",180000,232,8,6,28,"E,",110,"FINGEREDBAS",5.57126987203179,30.5555555555556,1.2080921584513
"1865",180500,232,8,6,26,"D,",110,"FINGEREDBAS",5.58674562167632,28.7037037037037,1.2080921584513
"1866",180750,232,8,6,28,"E,",110,"FINGEREDBAS",5.59448349649859,30.5555555555556,1.2080921584513
"1867",181250,232,8,6,26,"D,",110,"FINGEREDBAS",5.60995924614312,28.7037037037037,1.2080921584513
"1868",181500,232,8,6,28,"E,",110,"FINGEREDBAS",5.61769712096539,30.5555555555556,1.2080921584513
"1869",182000,232,8,6,26,"D,",110,"FINGEREDBAS",5.63317287060992,28.7037037037037,1.2080921584513
"1870",184500,232,8,6,44,"G#",110,"FINGEREDBAS",5.71055161883259,45.3703703703704,1.2080921584513
"1871",184750,232,8,6,40,"E",110,"FINGEREDBAS",5.71828949365485,41.6666666666667,1.2080921584513
"1872",185000,232,8,6,28,"E,",110,"FINGEREDBAS",5.72602736847712,30.5555555555556,1.2080921584513
"1873",185500,232,8,6,40,"E",110,"FINGEREDBAS",5.74150311812165,41.6666666666667,1.2080921584513
"1874",185750,232,8,6,40,"E",110,"FINGEREDBAS",5.74924099294392,41.6666666666667,1.2080921584513
"1875",186000,232,8,6,28,"E,",110,"FINGEREDBAS",5.75697886776618,30.5555555555556,1.2080921584513
"1876",186500,232,8,6,44,"G#",110,"FINGEREDBAS",5.77245461741072,45.3703703703704,1.2080921584513
"1877",186750,232,8,6,40,"E",110,"FINGEREDBAS",5.78019249223298,41.6666666666667,1.2080921584513
"1878",187000,232,8,6,28,"E,",110,"FINGEREDBAS",5.78793036705525,30.5555555555556,1.2080921584513
"1879",191000,482,8,6,31,"G,",110,"FINGEREDBAS",5.91173636421151,33.3333333333333,1.74132402523066
"1880",191750,600,8,6,31,"G,",110,"FINGEREDBAS",5.93494998867831,33.3333333333333,1.94281611947233
"1881",192500,232,8,6,31,"G,",110,"FINGEREDBAS",5.95816361314511,33.3333333333333,1.2080921584513
"1882",192750,232,8,6,31,"G,",110,"FINGEREDBAS",5.96590148796738,33.3333333333333,1.2080921584513
"1883",193250,232,8,6,31,"G,",110,"FINGEREDBAS",5.98137723761191,33.3333333333333,1.2080921584513
"1884",193500,232,8,6,31,"G,",110,"FINGEREDBAS",5.98911511243417,33.3333333333333,1.2080921584513
"1885",194000,350,8,6,31,"G,",110,"FINGEREDBAS",6.00459086207871,33.3333333333333,1.48385032147705
"1886",194500,350,8,6,31,"G,",110,"FINGEREDBAS",6.02006661172324,33.3333333333333,1.48385032147705
"1887",195000,482,8,6,24,"C,",110,"FINGEREDBAS",6.03554236136777,26.8518518518519,1.74132402523066
"1888",195750,600,8,6,24,"C,",110,"FINGEREDBAS",6.05875598583457,26.8518518518519,1.94281611947233
"1889",196500,232,8,6,24,"C,",110,"FINGEREDBAS",6.08196961030137,26.8518518518519,1.2080921584513
"1890",196750,232,8,6,24,"C,",110,"FINGEREDBAS",6.08970748512364,26.8518518518519,1.2080921584513
"1891",197250,232,8,6,24,"C,",110,"FINGEREDBAS",6.10518323476817,26.8518518518519,1.2080921584513
"1892",197500,232,8,6,24,"C,",110,"FINGEREDBAS",6.11292110959044,26.8518518518519,1.2080921584513
"1893",198000,350,8,6,24,"C,",110,"FINGEREDBAS",6.12839685923497,26.8518518518519,1.48385032147705
"1894",198500,350,8,6,24,"C,",110,"FINGEREDBAS",6.1438726088795,26.8518518518519,1.48385032147705
"1895",199000,482,8,6,28,"E,",110,"FINGEREDBAS",6.15934835852403,30.5555555555556,1.74132402523066
"1896",199750,600,8,6,28,"E,",110,"FINGEREDBAS",6.18256198299083,30.5555555555556,1.94281611947233
"1897",200500,232,8,6,28,"E,",110,"FINGEREDBAS",6.20577560745763,30.5555555555556,1.2080921584513
"1898",200750,232,8,6,28,"E,",110,"FINGEREDBAS",6.2135134822799,30.5555555555556,1.2080921584513
"1899",201250,232,8,6,28,"E,",110,"FINGEREDBAS",6.22898923192443,30.5555555555556,1.2080921584513
"1900",201500,232,8,6,28,"E,",110,"FINGEREDBAS",6.2367271067467,30.5555555555556,1.2080921584513
"1901",202000,350,8,6,28,"E,",110,"FINGEREDBAS",6.25220285639123,30.5555555555556,1.48385032147705
"1902",202500,350,8,6,28,"E,",110,"FINGEREDBAS",6.26767860603576,30.5555555555556,1.48385032147705
"1903",203000,232,8,6,26,"D,",110,"FINGEREDBAS",6.2831543556803,28.7037037037037,1.2080921584513
"1904",4000,2000,9,7,50,"d",90,"VIOLIN",0.123805997156262,50.9259259259259,3.54708071239883
"1905",6000,250,9,7,51,"d#",80,"VIOLIN",0.185708995734393,51.8518518518518,1.25408241257661
"1906",8000,1988,9,7,50,"d",90,"VIOLIN",0.247611994312524,50.9259259259259,3.53642346033251
"1907",10000,238,9,7,51,"d#",80,"VIOLIN",0.309514992890655,51.8518518518518,1.22361432161132
"1908",12000,1000,9,7,50,"d",90,"VIOLIN",0.371417991468786,50.9259259259259,2.50816482515322
"1909",13000,238,9,7,51,"d#",80,"VIOLIN",0.402369490757852,51.8518518518518,1.22361432161132
"1910",14000,1000,9,7,50,"d",90,"VIOLIN",0.433320990046917,50.9259259259259,2.50816482515322
"1911",15000,238,9,7,51,"d#",80,"VIOLIN",0.464272489335983,51.8518518518518,1.22361432161132
"1912",16000,500,9,7,62,"d'",80,"VIOLIN",0.495223988625048,62.037037037037,1.77354035619941
"1913",16500,250,9,7,63,"d#'",80,"VIOLIN",0.510699738269581,62.962962962963,1.25408241257661
"1914",17000,500,9,7,62,"d'",80,"VIOLIN",0.526175487914114,62.037037037037,1.77354035619941
"1915",17500,250,9,7,63,"d#'",80,"VIOLIN",0.541651237558646,62.962962962963,1.25408241257661
"1916",18000,500,9,7,74,"d''",80,"VIOLIN",0.557126987203179,73.1481481481482,1.77354035619941
"1917",18500,250,9,7,75,"d#''",80,"VIOLIN",0.572602736847712,74.0740740740741,1.25408241257661
"1918",19000,500,9,7,86,"d'''",80,"VIOLIN",0.588078486492245,84.2592592592593,1.77354035619941
"1919",19500,250,9,7,87,"d#'''",80,"VIOLIN",0.603554236136777,85.1851851851852,1.25408241257661
"1920",20000,1960,9,7,91,"g'''",60,"VIOLIN",0.61902998578131,88.8888888888889,3.51143075521451
"1921",22000,1958,9,7,86,"d'''",60,"VIOLIN",0.680932984359441,84.2592592592593,3.50963875165038
"1922",24000,1962,9,7,88,"e'''",60,"VIOLIN",0.742835982937572,86.1111111111111,3.5132218447241
"1923",26000,1958,9,7,91,"g'''",60,"VIOLIN",0.804738981515703,88.8888888888889,3.50963875165038
"1924",28000,1962,9,7,86,"d'''",60,"VIOLIN",0.866641980093834,84.2592592592593,3.5132218447241
"1925",30000,1960,9,7,91,"g'''",60,"VIOLIN",0.928544978671965,88.8888888888889,3.51143075521451
"1926",32000,250,9,7,81,"a''",80,"VIOLIN",0.990447977250096,79.6296296296296,1.25408241257661
"1927",64124,250,9,7,81,"a''",80,"VIOLIN",1.98473394041204,79.6296296296296,1.25408241257661
"1928",1e+05,1948,9,7,91,"g'''",60,"VIOLIN",3.09514992890655,88.8888888888889,3.50066497385635
"1929",102000,1948,9,7,86,"d'''",60,"VIOLIN",3.15705292748468,84.2592592592593,3.50066497385635
"1930",104000,1950,9,7,88,"e'''",60,"VIOLIN",3.21895592606281,86.1111111111111,3.50246156877773
"1931",106000,1950,9,7,91,"g'''",60,"VIOLIN",3.28085892464094,88.8888888888889,3.50246156877773
"1932",108000,1950,9,7,86,"d'''",60,"VIOLIN",3.34276192321907,84.2592592592593,3.50246156877773
"1933",110000,1950,9,7,91,"g'''",60,"VIOLIN",3.40466492179721,88.8888888888889,3.50246156877773
"1934",112000,3952,9,7,93,"a'''",60,"VIOLIN",3.46656792037534,90.7407407407407,4.98614083260963
"1935",116000,1954,9,7,91,"g'''",60,"VIOLIN",3.5903739175316,88.8888888888889,3.50605199675155
"1936",118000,1950,9,7,86,"d'''",60,"VIOLIN",3.65227691610973,84.2592592592593,3.50246156877773
"1937",120000,1954,9,7,88,"e'''",60,"VIOLIN",3.71417991468786,86.1111111111111,3.50605199675155
"1938",122000,1952,9,7,91,"g'''",60,"VIOLIN",3.77608291326599,88.8888888888889,3.50425724260438
"1939",124000,1956,9,7,86,"d'''",60,"VIOLIN",3.83798591184412,84.2592592592593,3.50784583263087
"1940",126000,1952,9,7,91,"g'''",60,"VIOLIN",3.89988891042225,88.8888888888889,3.50425724260438
"1941",132000,1958,9,7,92,"g#'''",60,"VIOLIN",4.08559790615665,89.8148148148148,3.50963875165038
"1942",134000,1958,9,7,87,"d#'''",60,"VIOLIN",4.14750090473478,85.1851851851852,3.50963875165038
"1943",136000,1956,9,7,89,"f'''",60,"VIOLIN",4.20940390331291,87.037037037037,3.50784583263087
"1944",138000,1956,9,7,92,"g#'''",60,"VIOLIN",4.27130690189104,89.8148148148148,3.50784583263087
"1945",140000,1954,9,7,87,"d#'''",60,"VIOLIN",4.33320990046917,85.1851851851852,3.50605199675155
"1946",142000,1954,9,7,92,"g#'''",60,"VIOLIN",4.3951128990473,89.8148148148148,3.50605199675155
"1947",144000,3946,9,7,94,"a#'''",60,"VIOLIN",4.45701589762543,91.6666666666667,4.98235436895813
"1948",152000,1958,9,7,92,"g#'''",40,"VIOLIN",4.70462789193796,89.8148148148148,3.50963875165038
"1949",154000,1958,9,7,87,"d#'''",40,"VIOLIN",4.76653089051609,85.1851851851852,3.50963875165038
"1950",156000,1956,9,7,89,"f'''",40,"VIOLIN",4.82843388909422,87.037037037037,3.50784583263087
"1951",158000,1956,9,7,92,"g#'''",40,"VIOLIN",4.89033688767235,89.8148148148148,3.50784583263087
"1952",160000,1954,9,7,87,"d#'''",40,"VIOLIN",4.95223988625048,85.1851851851852,3.50605199675155
"1953",162000,1954,9,7,92,"g#'''",40,"VIOLIN",5.01414288482861,89.8148148148148,3.50605199675155
"1954",164000,1930,9,7,94,"a#'''",40,"VIOLIN",5.07604588340674,91.6666666666667,3.48445393497493
"1955",168000,1932,9,7,92,"g#'''",40,"VIOLIN",5.199851880563,89.8148148148148,3.48625888403924
"1956",170000,1930,9,7,87,"d#'''",40,"VIOLIN",5.26175487914113,85.1851851851852,3.48445393497493
"1957",172000,1934,9,7,89,"f'''",40,"VIOLIN",5.32365787771927,87.037037037037,3.48806289910644
"1958",174000,1932,9,7,92,"g#'''",40,"VIOLIN",5.3855608762974,89.8148148148148,3.48625888403924
"1959",176000,1928,9,7,87,"d#'''",40,"VIOLIN",5.44746387487553,85.1851851851852,3.48264805046131
"1960",178000,1932,9,7,92,"g#'''",40,"VIOLIN",5.50936687345366,89.8148148148148,3.48625888403924
"1961",184500,500,9,7,74,"d''",80,"VIOLIN",5.71055161883259,73.1481481481482,1.77354035619941
"1962",185000,1954,9,7,79,"g''",80,"VIOLIN",5.72602736847712,77.7777777777778,3.50605199675155
"1963",187000,454,9,7,81,"a''",80,"VIOLIN",5.78793036705525,79.6296296296296,1.6899894729618
"1964",16000,500,10,8,62,"d'",80,"VIOLA",0.495223988625048,62.037037037037,1.77354035619941
"1965",16500,250,10,8,63,"d#'",80,"VIOLA",0.510699738269581,62.962962962963,1.25408241257661
"1966",17000,500,10,8,62,"d'",80,"VIOLA",0.526175487914114,62.037037037037,1.77354035619941
"1967",17500,250,10,8,63,"d#'",80,"VIOLA",0.541651237558646,62.962962962963,1.25408241257661
"1968",18000,500,10,8,74,"d''",80,"VIOLA",0.557126987203179,73.1481481481482,1.77354035619941
"1969",18500,250,10,8,75,"d#''",80,"VIOLA",0.572602736847712,74.0740740740741,1.25408241257661
"1970",19000,500,10,8,86,"d'''",80,"VIOLA",0.588078486492245,84.2592592592593,1.77354035619941
"1971",19500,250,10,8,87,"d#'''",80,"VIOLA",0.603554236136777,85.1851851851852,1.25408241257661
"1972",20000,1976,10,8,59,"b",60,"VIOLA",0.61902998578131,59.2592592592593,3.5257339946894
"1973",22000,1974,10,8,55,"g",60,"VIOLA",0.680932984359441,55.5555555555556,3.52394926463595
"1974",24000,1974,10,8,60,"c'",60,"VIOLA",0.742835982937572,60.1851851851852,3.52394926463595
"1975",26000,1974,10,8,64,"e'",60,"VIOLA",0.804738981515703,63.8888888888889,3.52394926463595
"1976",28000,1972,10,8,59,"b",60,"VIOLA",0.866641980093834,59.2592592592593,3.52216363023468
"1977",30000,1972,10,8,64,"e'",60,"VIOLA",0.928544978671965,63.8888888888889,3.52216363023468
"1978",32000,250,10,8,69,"a'",80,"VIOLA",0.990447977250096,68.5185185185185,1.25408241257661
"1979",64124,250,10,8,69,"a'",80,"VIOLA",1.98473394041204,68.5185185185185,1.25408241257661
"1980",1e+05,1970,10,8,59,"b",60,"VIOLA",3.09514992890655,59.2592592592593,3.52037709010948
"1981",102000,1970,10,8,55,"g",60,"VIOLA",3.15705292748468,55.5555555555556,3.52037709010948
"1982",104000,1968,10,8,60,"c'",60,"VIOLA",3.21895592606281,60.1851851851852,3.51858964288071
"1983",106000,1968,10,8,64,"e'",60,"VIOLA",3.28085892464094,63.8888888888889,3.51858964288071
"1984",108000,1968,10,8,59,"b",60,"VIOLA",3.34276192321907,59.2592592592593,3.51858964288071
"1985",110000,1966,10,8,64,"e'",60,"VIOLA",3.40466492179721,63.8888888888889,3.51680128716525
"1986",112000,3970,10,8,62,"d'",60,"VIOLA",3.46656792037534,62.037037037037,4.99748301016016
"1987",116000,1958,10,8,59,"b",60,"VIOLA",3.5903739175316,59.2592592592593,3.50963875165038
"1988",118000,1958,10,8,55,"g",60,"VIOLA",3.65227691610973,55.5555555555556,3.50963875165038
"1989",120000,1958,10,8,60,"c'",60,"VIOLA",3.71417991468786,60.1851851851852,3.50963875165038
"1990",122000,1958,10,8,64,"e'",60,"VIOLA",3.77608291326599,63.8888888888889,3.50963875165038
"1991",124000,1958,10,8,59,"b",60,"VIOLA",3.83798591184412,59.2592592592593,3.50963875165038
"1992",126000,1958,10,8,64,"e'",60,"VIOLA",3.89988891042225,63.8888888888889,3.50963875165038
"1993",132000,1936,10,8,60,"c'",60,"VIOLA",4.08559790615665,60.1851851851852,3.48986598162495
"1994",134000,1942,10,8,56,"g#",60,"VIOLA",4.14750090473478,56.4814814814815,3.49526964831669
"1995",136000,1936,10,8,61,"c#'",60,"VIOLA",4.20940390331291,61.1111111111111,3.48986598162495
"1996",138000,1942,10,8,65,"f'",60,"VIOLA",4.27130690189104,64.8148148148148,3.49526964831669
"1997",140000,1936,10,8,60,"c'",60,"VIOLA",4.33320990046917,60.1851851851852,3.48986598162495
"1998",142000,1942,10,8,65,"f'",60,"VIOLA",4.3951128990473,64.8148148148148,3.49526964831669
"1999",144000,3942,10,8,63,"d#'",60,"VIOLA",4.45701589762543,62.962962962963,4.97982846037046
"2000",152000,1936,10,8,60,"c'",40,"VIOLA",4.70462789193796,60.1851851851852,3.48986598162495
"2001",154000,1942,10,8,56,"g#",40,"VIOLA",4.76653089051609,56.4814814814815,3.49526964831669
"2002",156000,1936,10,8,61,"c#'",40,"VIOLA",4.82843388909422,61.1111111111111,3.48986598162495
"2003",158000,1942,10,8,65,"f'",40,"VIOLA",4.89033688767235,64.8148148148148,3.49526964831669
"2004",160000,1936,10,8,60,"c'",40,"VIOLA",4.95223988625048,60.1851851851852,3.48986598162495
"2005",162000,1942,10,8,65,"f'",40,"VIOLA",5.01414288482861,64.8148148148148,3.49526964831669
"2006",164000,1948,10,8,63,"d#'",40,"VIOLA",5.07604588340674,62.962962962963,3.50066497385635
"2007",168000,1940,10,8,60,"c'",40,"VIOLA",5.199851880563,60.1851851851852,3.49346935479097
"2008",170000,1940,10,8,56,"g#",40,"VIOLA",5.26175487914113,56.4814814814815,3.49346935479097
"2009",172000,1940,10,8,61,"c#'",40,"VIOLA",5.32365787771927,61.1111111111111,3.49346935479097
"2010",174000,1942,10,8,65,"f'",40,"VIOLA",5.3855608762974,64.8148148148148,3.49526964831669
"2011",176000,1942,10,8,60,"c'",40,"VIOLA",5.44746387487553,60.1851851851852,3.49526964831669
"2012",178000,1942,10,8,65,"f'",40,"VIOLA",5.50936687345366,64.8148148148148,3.49526964831669
"2013",184500,500,10,8,62,"d'",80,"VIOLA",5.71055161883259,62.037037037037,1.77354035619941
"2014",185000,1978,10,8,64,"e'",80,"VIOLA",5.72602736847712,63.8888888888889,3.52751782176771
"2015",187000,476,10,8,62,"d'",80,"VIOLA",5.78793036705525,62.037037037037,1.73045196873669
"2016",20000,106,11,9,27,"D#,",60,"DRUMS",0.61902998578131,29.6296296296296,0.816599304282341
"2017",20000,106,11,9,36,"C",110,"DRUMS",0.61902998578131,37.962962962963,0.816599304282341
"2018",20000,106,11,9,38,"D",110,"DRUMS",0.61902998578131,39.8148148148148,0.816599304282341
"2019",20000,106,11,9,49,"c#",80,"DRUMS",0.61902998578131,50,0.816599304282341
"2020",20500,106,11,9,49,"c#",80,"DRUMS",0.634505735425843,50,0.816599304282341
"2021",21000,106,11,9,27,"D#,",60,"DRUMS",0.649981485070376,29.6296296296296,0.816599304282341
"2022",21000,106,11,9,36,"C",110,"DRUMS",0.649981485070376,37.962962962963,0.816599304282341
"2023",21000,106,11,9,46,"A#",80,"DRUMS",0.649981485070376,47.2222222222222,0.816599304282341
"2024",21500,106,11,9,44,"G#",80,"DRUMS",0.665457234714908,45.3703703703704,0.816599304282341
"2025",22000,106,11,9,27,"D#,",60,"DRUMS",0.680932984359441,29.6296296296296,0.816599304282341
"2026",22000,106,11,9,36,"C",110,"DRUMS",0.680932984359441,37.962962962963,0.816599304282341
"2027",22000,106,11,9,42,"F#",80,"DRUMS",0.680932984359441,43.5185185185185,0.816599304282341
"2028",23000,106,11,9,27,"D#,",60,"DRUMS",0.711884483648507,29.6296296296296,0.816599304282341
"2029",23000,106,11,9,36,"C",110,"DRUMS",0.711884483648507,37.962962962963,0.816599304282341
"2030",23000,106,11,9,42,"F#",80,"DRUMS",0.711884483648507,43.5185185185185,0.816599304282341
"2031",24000,106,11,9,27,"D#,",60,"DRUMS",0.742835982937572,29.6296296296296,0.816599304282341
"2032",24000,106,11,9,36,"C",110,"DRUMS",0.742835982937572,37.962962962963,0.816599304282341
"2033",24000,106,11,9,42,"F#",80,"DRUMS",0.742835982937572,43.5185185185185,0.816599304282341
"2034",25000,106,11,9,27,"D#,",60,"DRUMS",0.773787482226638,29.6296296296296,0.816599304282341
"2035",25000,106,11,9,36,"C",110,"DRUMS",0.773787482226638,37.962962962963,0.816599304282341
"2036",25000,106,11,9,42,"F#",80,"DRUMS",0.773787482226638,43.5185185185185,0.816599304282341
"2037",26000,106,11,9,27,"D#,",60,"DRUMS",0.804738981515703,29.6296296296296,0.816599304282341
"2038",26000,106,11,9,36,"C",110,"DRUMS",0.804738981515703,37.962962962963,0.816599304282341
"2039",26000,106,11,9,42,"F#",80,"DRUMS",0.804738981515703,43.5185185185185,0.816599304282341
"2040",27000,106,11,9,27,"D#,",60,"DRUMS",0.835690480804769,29.6296296296296,0.816599304282341
"2041",27000,106,11,9,36,"C",110,"DRUMS",0.835690480804769,37.962962962963,0.816599304282341
"2042",27000,106,11,9,42,"F#",80,"DRUMS",0.835690480804769,43.5185185185185,0.816599304282341
"2043",28000,106,11,9,27,"D#,",60,"DRUMS",0.866641980093834,29.6296296296296,0.816599304282341
"2044",28000,106,11,9,36,"C",110,"DRUMS",0.866641980093834,37.962962962963,0.816599304282341
"2045",28000,106,11,9,42,"F#",80,"DRUMS",0.866641980093834,43.5185185185185,0.816599304282341
"2046",29000,106,11,9,27,"D#,",60,"DRUMS",0.8975934793829,29.6296296296296,0.816599304282341
"2047",29000,106,11,9,36,"C",110,"DRUMS",0.8975934793829,37.962962962963,0.816599304282341
"2048",29000,106,11,9,38,"D",110,"DRUMS",0.8975934793829,39.8148148148148,0.816599304282341
"2049",29000,106,11,9,42,"F#",80,"DRUMS",0.8975934793829,43.5185185185185,0.816599304282341
"2050",30000,106,11,9,27,"D#,",60,"DRUMS",0.928544978671965,29.6296296296296,0.816599304282341
"2051",30000,106,11,9,36,"C",110,"DRUMS",0.928544978671965,37.962962962963,0.816599304282341
"2052",30000,106,11,9,42,"F#",80,"DRUMS",0.928544978671965,43.5185185185185,0.816599304282341
"2053",31000,106,11,9,27,"D#,",60,"DRUMS",0.959496477961031,29.6296296296296,0.816599304282341
"2054",31000,106,11,9,36,"C",110,"DRUMS",0.959496477961031,37.962962962963,0.816599304282341
"2055",31000,106,11,9,38,"D",110,"DRUMS",0.959496477961031,39.8148148148148,0.816599304282341
"2056",31000,106,11,9,42,"F#",80,"DRUMS",0.959496477961031,43.5185185185185,0.816599304282341
"2057",32000,106,11,9,27,"D#,",60,"DRUMS",0.990447977250096,29.6296296296296,0.816599304282341
"2058",32000,106,11,9,36,"C",110,"DRUMS",0.990447977250096,37.962962962963,0.816599304282341
"2059",32000,106,11,9,42,"F#",80,"DRUMS",0.990447977250096,43.5185185185185,0.816599304282341
"2060",32500,2982,11,9,52,"e",80,"DRUMS",1.00592372689463,52.7777777777778,4.33121649611113
"2061",33000,106,11,9,27,"D#,",60,"DRUMS",1.02139947653916,29.6296296296296,0.816599304282341
"2062",33000,106,11,9,36,"C",110,"DRUMS",1.02139947653916,37.962962962963,0.816599304282341
"2063",33000,106,11,9,38,"D",110,"DRUMS",1.02139947653916,39.8148148148148,0.816599304282341
"2064",33000,106,11,9,42,"F#",80,"DRUMS",1.02139947653916,43.5185185185185,0.816599304282341
"2065",33500,106,11,9,36,"C",110,"DRUMS",1.03687522618369,37.962962962963,0.816599304282341
"2066",33500,106,11,9,42,"F#",80,"DRUMS",1.03687522618369,43.5185185185185,0.816599304282341
"2067",34000,106,11,9,27,"D#,",60,"DRUMS",1.05235097582823,29.6296296296296,0.816599304282341
"2068",34000,106,11,9,37,"C#",110,"DRUMS",1.05235097582823,38.8888888888889,0.816599304282341
"2069",34500,106,11,9,37,"C#",110,"DRUMS",1.06782672547276,38.8888888888889,0.816599304282341
"2070",35000,106,11,9,45,"A",110,"DRUMS",1.08330247511729,46.2962962962963,0.816599304282341
"2071",35000,106,11,9,47,"B",110,"DRUMS",1.08330247511729,48.1481481481482,0.816599304282341
"2072",35250,106,11,9,43,"G",110,"DRUMS",1.09104034993956,44.4444444444444,0.816599304282341
"2073",35250,106,11,9,45,"A",110,"DRUMS",1.09104034993956,46.2962962962963,0.816599304282341
"2074",35500,106,11,9,41,"F",110,"DRUMS",1.09877822476183,42.5925925925926,0.816599304282341
"2075",35500,106,11,9,43,"G",110,"DRUMS",1.09877822476183,44.4444444444444,0.816599304282341
"2076",36000,106,11,9,27,"D#,",60,"DRUMS",1.11425397440636,29.6296296296296,0.816599304282341
"2077",36000,106,11,9,36,"C",110,"DRUMS",1.11425397440636,37.962962962963,0.816599304282341
"2078",36000,106,11,9,42,"F#",80,"DRUMS",1.11425397440636,43.5185185185185,0.816599304282341
"2079",37000,106,11,9,27,"D#,",60,"DRUMS",1.14520547369542,29.6296296296296,0.816599304282341
"2080",37000,106,11,9,36,"C",110,"DRUMS",1.14520547369542,37.962962962963,0.816599304282341
"2081",37000,106,11,9,42,"F#",80,"DRUMS",1.14520547369542,43.5185185185185,0.816599304282341
"2082",38000,106,11,9,27,"D#,",60,"DRUMS",1.17615697298449,29.6296296296296,0.816599304282341
"2083",38000,106,11,9,36,"C",110,"DRUMS",1.17615697298449,37.962962962963,0.816599304282341
"2084",38000,106,11,9,42,"F#",80,"DRUMS",1.17615697298449,43.5185185185185,0.816599304282341
"2085",39000,106,11,9,27,"D#,",60,"DRUMS",1.20710847227355,29.6296296296296,0.816599304282341
